0.1,"--Entire Window--","--Tout le fenetre--",
0.1,"BC: North","BC: North",-120.0000:60.0000:0,-120.0000:53.5000:0,-135.0000:53.5000:0,-135.0000:60.0000:0,
0.1,"BC: South","BC: South",-114.0000:55.0000:0,-114.0000:49.0000:0,-127.0000:49.0000:0,-127.0000:55.0000:0,
0.1,"BC: Coast","BC: Coast",-134.0000:54.0000:0,-130.0000:56.0000:0,-121.0000:49.0000:0,-125.0000:48.0000:0,
0.1,"BC: Cariboo Chilcotin","BC: Cariboo Chilcotin",-123.892299829642:53.2764397905759:0,-121.656524701874:53.4997120418848:0,-119.420749574106:51.9368062827225:0,-120.53863713799:50.5971727748691:0,-121.880102214651:50.1506282722513:1,-123.892299829642:50.5971727748691:0,-125.233764906303:51.7135340314136:0
0.1,"BC: Columbia River Basin","BC: Columbia River Basin",-118.314310051107:48.7967032967033:0,-118.314310051107:50.5549450549451:1,-119.241056218058:52.8626373626374:0,-116.079216354344:51.3791208791209:0,-113.680579216354:48.6868131868132:0
0.1,"BC: Great Bear Rainforest","BC: Great Bear Rainforest",-126.473594548552:51.8923512747875:0,-124.327086882453:50.3456090651558:1,-127.308347529813:49.5127478753541:0,-130.051107325383:51.5354107648725:0,-131.839863713799:53.9150141643059:0,-131.362862010221:55.8186968838527:0,-128.977853492334:54.985835694051:0
0.1,"BC: Thompson Nicola","BC: Thompson Nicola",-118.372483221477:51.1002475247525:0,-118.924736337488:50.1720297029703:0,-119.538350910834:49.5841584158416:0,-120.213326941515:49.5841584158416:0,-119.937200383509:51.0693069306931:0,
0.1,"BC: Capital Regional District","BC: Capital Regional District",-123.591141396934:48.2371541501976:0,-123.781942078365:48.7588932806324:1,-123.304940374787:48.5217391304348:0
0.1,"BC: Metro Vancouver","BC: Metro Vancouver",-122.419080068143:50.1076487252125:0,-122.419080068143:48.9178470254957:1,-124.088586030664:49.2747875354108:0,-123.96933560477:50.2266288951841:0
0.1,"BC: Prince George","BC: Prince George",-122.5000:53.6500:0,-122.5000:54.1500:0,-123.0000:54.1500:0,-123.0000:53.6500:0,
0.1,"BC: West Vancouver","BC: West Vancouver",-134.0000:54.0000:0,-130.0000:56.0000:0,-121.0000:49.0000:0,-125.0000:48.0000:0
0.1,"BC: Fraser River Basin","BC: Fraser River Basin",-118.868824531516:52.2213438735178:0,-117.533219761499:50.6561264822134:0,-118.391822827939:49.897233201581:0,-122.064735945486:49.0909090909091:0,-124.926746166951:51.699604743083:0,-126.596252129472:52.5059288537549:0,-127.26405451448:52.8853754940711:0,-127.645655877342:53.8814229249012:0,-126.357751277683:54.1185770750988:1
0.1,"BC: Atlin-Taku","BC: Atlin-Taku",-135.039182282794:59.2885375494071:0,-134.609880749574:59.9525691699605:0,-133.226575809199:60:0,-131.318568994889:58.5770750988142:0,-132.463373083475:57.4387351778656:1,-133.655877342419:58.4347826086957:0
0.1,"Yukon: Dawson","Yukon: Dawson",-136.848381601363:63.7903682719547:0,-139.591141396934:62.2436260623229:0,-141.737649063032:64.385269121813:0,-140.068143100511:65.6940509915014:1,-137.444633730835:65.8130311614731:0
0.1,"Other: Columbia River Basin","Other: Columbia River Basin",-116.29066439523:41.9301382488479:0,-120.985792163543:44.1504147465438:0,-120.762214650767:49.0350230414747:0,-119.867904599659:53.2535483870968:0,-113.831311754685:49.4790783410138:0,-112.713424190801:45.9266359447005:1,-109.359761499148:42.5962211981567:0,
0.1,"Other: Peace River Basin","Other: Peace River Basin",-115.860306643952:59.0311614730878:1,-111.209540034072:57.7223796033994:0,-111.209540034072:56.1756373937677:0,-115.863713798978:56.1581027667984:0,-117.390119250426:54.0711462450593:0,-119.107325383305:52.600790513834:0,-120.511073253833:53.3201133144476:0,-126.071550255537:56.8221343873518:0,-122.82793867121:57.3438735177866:0,-118.841567291312:57.1274787535411:0
0.1,"Other: Oregon and Washington","Other: Oregon and Washington",-124.115877342419:41.4860829493088:1,-124.563032367973:48.1469124423963:0,-117.408551959114:48.1469124423963:0,-117.184974446337:41.2640552995392:0,
0.1,"Other: PCIC","Other: PCIC",-148.932981260647:51.9213824884793:0,-166.595604770017:51.9213824884793:0,-168.607802385009:74.7902304147465:0,-142.002078364566:75.0122580645161:0,-124.339454855196:77.0105069124424:0,-112.04269165247:65.9091244239631:0,-105.558943781942:55.4738248847926:0,-108.912606473595:37.2008376963351:0,-124.563032367973:33.6284816753927:1,-128.363850085179:46.8147465437788:0,
0.1,"Canada: British Columbia","Canada: Colombie-Brittanique",-135.400641025641:59.6449449953488,-120.144230769231:59.6449449953488,-120.144230769231:53.8189507348837,-114.310897435897:48.8892632837209,-124.63141025641:48.4411098790698,
0.1,"Canada: Alberta","Canada: Alberta",-114.310897435897:48.8892632837209,-120.144230769231:53.8189507348837,-120.144230769231:60.0930984,-110.272435897436:60.0930984,-110.272435897436:48.8892632837209,
0.1,"Canada: Saskatchewan","Canada: Saskatchewan",-109.375:48.8892632837209,-109.375:59.6449449953488,-101.746794871795:59.6449449953488,-101.746794871795:53.8189507348837,-100.849358974359:48.8892632837209,
0.1,"Canada: Manitoba","Canada: Manitoba",-101.298076923077:49.1133399860465,-101.746794871795:53.8189507348837,-101.746794871795:59.6449449953488,-93.6698717948718:59.6449449953488,-89.6314102564102:56.0597177581395,-95.9134615384615:51.5781837116279,-95.4647435897436:48.4411098790698,
0.1,"Canada: Ontario","Canada: Ontario",-94.7916666666667:48.8892632837209,-95.2403846153846:52.4744905209302,-88.9583333333333:56.9560245674419,-82.4519230769231:55.1634109488372,-79.7596153846154:51.1300303069767,-79.5947406340058:47.5066748350785,-74.5515129682997:44.9843454633508,-79.0904178674351:42.7142490287958,-82.6206772334294:41.4530843429319,-82.1163544668588:44.4798795890052,-84.6955128205128:46.200342855814,-89.6314102564102:48.4411098790698,
0.1,"Canada: Quebec","Canada: Qu&eacute;bec",-79.3425792507205:51.5424018298429,-78.0817723342939:62.3884181282722,-69.5082853025937:60.6227875680628,-67.7431556195965:58.1004581963351,-64.4650576368876:60.1183216937173,-63.7085734870317:54.5691970759162,-67.4909942363112:53.8124982643979,-64.9693804034582:52.0468677041885,-55.8915706051873:51.7946347670157,-62.6999279538905:51.0379359554974,-64.2128962536023:48.2633736465969,-69.2561239193084:48.0111407094241,-71.0212536023055:45.4888113376963,-74.0471902017291:45.2365784005236,-79.3425792507205:47.002208960733,
0.1,"Canada: New Brunswick","Canada: Nouveau-Brunswick",-68.2474783861671:47.2544418979058,-64.9693804034582:47.7589077722513,-64.2128962536023:45.9932772120419,-66.9866714697406:44.9843454633508,
0.1,"Canada: Nova Scotia","Canada: Nouvelle-&Eacute;cosse",-66.2301873198847:44.2276466518325,-63.960734870317:45.9932772120419,-60.6826368876081:47.2544418979058,-59.6739913544669:45.9932772120419,-64.7172190201729:43.409478403141,
0.1,"Canada: Prince Edward Island","Canada: &Icirc;le-du-Prince-&Eacute;douard",-61.9434438040346:46.4977430863874,-62.1956051873199:45.7410442748691,-64.2128962536023:45.9932772120419,-63.7085734870317:47.2544418979058,
0.1,"Canada: Newfoundland and Labrador","Canada: Terre-Neuve-et-Labrador",-52.8656340057637:46.7499760235602,-59.4218299711816:47.7589077722513,-56.9002161383285:51.5424018298429,-64.4650576368876:51.7946347670157,-66.2301873198847:52.2991006413613,-67.2388328530259:54.5691970759162,-63.7085734870317:54.3169641387435,-64.2128962536023:60.1183216937173,-61.439121037464:55.8303617617801,-55.8915706051873:53.3080323900524,-55.8915706051873:50.0290042068063,
0.1,"Canada: Yukon Territory","Canada: Territoire du Yukon",-140.617795389049:60.1183216937173,-140.617795389049:69.4509403691099,-136.583213256484:68.9464744947644,-123.975144092219:60.1183216937173,
0.1,"Canada: Northwest Territories","Canada: Territoires du Nord-Ouest",-123.975144092219:60.1183216937173,-136.583213256484:68.9464744947644,-108.34113832853:81.5581213534032,-108.34113832853:70.459872117801,-116.914625360231:70.459872117801,-120.444884726225:69.4509403691099,-120.192723342939:67.6853098089005,-109.349783861671:64.6585145628272,-102.037103746398:64.1540486884817,-101.784942363112:60.1183216937173,
0.1,"Canada: Nunavut","Canada: Nunavut",-101.784942363112:60.1183216937173,-102.037103746398:64.1540486884817,-109.349783861671:64.6585145628272,-120.192723342939:67.6853098089005,-120.444884726225:69.4509403691099,-116.914625360231:70.459872117801,-108.34113832853:70.459872117801,-108.34113832853:81.5581213534032,-61.439121037464:83.8282177879581,-77.5774495677233:78.0268602329843,-79.3425792507205:75.000064986911,-61.439121037464:66.4241451230367,-66.2301873198847:61.8839522539267,-83.8814841498559:64.4062816256545,-94.7244236311239:60.1183216937173,
0.1,"Canada: W. Boreal Forest","Other: W. Boreal Forest",-119.420749574106:54.8077419354839:0,-124.115877342419:60.5804608294931:0,-132.164667802385:64.354930875576:0,-141.107768313458:65.465069124424:0,-140.884190800681:69.0175115207373:0,-127.469540034072:69.9056221198157:0,-107.347563884157:63.9108755760369:0,-106.006098807496:60.5804608294931:0,-94.6036456558773:57.9161290322581:0,-92.367870528109:55.0297695852535:0,-94.6036456558773:52.8094930875576:0,-95.050800681431:49.2570506912442:0,-97.9573083475298:49.2570506912442:0,-103.770323679727:52.8094930875576:1,
0.1,"Canada","Canada",-134.951923076923:59.6449449953488,-140.785256410256:60.0930984,-140.783974358974:69.5043198976744,-125.977564102564:70.4006267069767,-118.349358974359:78.0192345860465,-103.541666666667:80.2600016093023,-67.1955128205128:82.9489220372093,-75.7211538461539:72.1932403255814,-63.1570512820513:66.8153994697674,-64.5032051282051:59.6449449953488,-55.5288461538462:52.4744905209302,-53.7339743589744:47.5448030697674,-60.4647435897436:45.7521894511628,-65.849358974359:43.511422427907,-67.6442307692308:46.4244195581395,-82.4519230769231:42.1669622139535,-84.2467948717949:47.5448030697674,-95.0160256410256:49.3374166883721,-122.387820512821:48.4411098790698,
0.1,"Custom Region","Custom Region",
